year,type,title,note,journal,doi,author,ENTRYTYPE,ID
2012,InProceedings,UPPAAL-SMC: Statistical model checking for priced timed automata,96,Electronic Proceedings in Theoretical Computer Science Eptcs,10.4204/EPTCS.85.1,Bulychev P.,article,SCOPBulychevP.201213
2003,Journal,How to verify a safe real-time system: The application of model checking and timed automata to the production cell case study,28,Real Time Systems,10.1023/A:1021758401878,Burns A.,article,SCOPBurnsA.200361
2007,Journal,An engineering process for the verification of real-time systems,6,Formal Aspects of Computing,10.1007/s00165-006-0021-4,Burns A.,article,SCOPBurnsA.2007241
2008,InProceedings,Model-based schedulability analysis of safety critical hard real-time java programs,40,Proceedings of the 6th International Workshop on Java Technologies for Real Time and Embedded Systems Jtres 2008,10.1145/1434790.1434807,Bøgholm T.,article,SCOPBøgholmT.200844
2014,InProceedings,Test sequence generation and optimization method based on Cooperative Vehicle Infrastructure System simulation,2,2014 17th IEEE International Conference on Intelligent Transportation Systems ITSC 2014,10.1109/ITSC.2014.6957668,Cai B.,article,SCOPCaiB.2014382
2019,Journal,An improved formalization analysis approach to determine schedulability of global multiprocessor scheduling based on symbolic safety analysis and statistical model checking in smartphone systems,3,Cluster Computing,10.1007/s10586-017-1319-0,Cai H.,article,SCOPCaiH.2019330
2016,InProceedings,Towards the verification of temporal data consistency in Real-Time Data Management,7,2016 2nd International Workshop on Modelling Analysis and Control of Complex Cps Cps Data 2016,10.1109/CPSData.2016.7496422,Cai S.,article,SCOPCaiS.2016200
2018,InProceedings,Specification and formal verification of atomic concurrent real-Time transactions,2,Proceedings of IEEE Pacific Rim International Symposium on Dependable Computing Prdc,10.1109/PRDC.2018.00021,Cai S.,article,SCOPCaiS.2018359
2019,InProceedings,Statistical Model Checking for Real-Time Database Management Systems: A Case Study,2,IEEE International Conference on Emerging Technologies and Factory Automation ETFA,10.1109/ETFA.2019.8869326,Cai S.,article,SCOPCaiS.2019368
2010,Journal,Verification of real-time systems design,8,Software Testing Verification and Reliability,10.1002/stvr.405,Cambronero M.E.,article,SCOPCambroneroM.E.2010189
2000,Journal,Conformance tests for real-time systems with timed automata specifications,58,Formal Aspects of Computing,10.1007/s001650070009,Cardell-Oliver R.,article,SCOPCardell-OliverR.200031
2002,InProceedings,Conformance test experiments for distributed real-time systems,16,Proceedings of the ACM SIGSOFT 2002 International Symposium on Software Testing and Analysis,10.1145/566172.566196,Cardell-Oliver R.,article,SCOPCardell-OliverR.2002112
2006,Journal,SaveCCM: An Analysable Component Model for Real-Time Systems,18,Electronic Notes in Theoretical Computer Science,10.1016/j.entcs.2006.05.019,Carlson J.,article,SCOPCarlsonJ.2006100
2010,InProceedings,Model-checking temporal properties of real-time HTL programs,0,LNCS,10.1007/978-3-642-16561-0_22,Carvalho A.,article,SCOPCarvalhoA.2010491
2000,InProceedings,The impressive power of stopwatches,141,LNCS,10.1007/3-540-44618-4_12,Cassez F.,article,SCOPCassezF.20005
2013,InProceedings,Timing analysis of binary programs with UPPAAL,12,Proceedings International Conference on Application of Concurrency to System Design Acsd,10.1109/ACSD.2013.7,Cassez F.,article,SCOPCassezF.2013144
2017,Book,WUPPAAL: Computation of worst-case execution-time for binary programs with UPPAAL,6,LNCS,10.1007/978-3-319-63121-9_28,Cassez F.,article,SCOPCassezF.2017215
2014,InProceedings,Formalization and analysis of timed BPEL,4,Proceedings of the 2014 IEEE 15th International Conference on Information Reuse and Integration IEEE Iri 2014,10.1109/IRI.2014.7051928,Chama I.E.,article,SCOPChamaI.E.2014289
2015,Journal,Formal modeling and analysis of business process timed constraints,1,Advances in Intelligent Systems and Computing,10.1007/978-3-319-16577-6_7,Chama I.E.,article,SCOPChamaI.E.2015437
2003,Journal,Systematic evaluation of fault trees using real-time model checker UPPAAL,12,Reliability Engineering and System Safety,10.1016/S0951-8320(03)00059-0,Cha S.,article,SCOPChaS.2003137
2018,Journal,Model checking of MARTE/CCSL time behaviors using timed I/O automata,10,Journal of Systems Architecture,10.1016/j.sysarc.2018.06.002,Chen B.,article,SCOPChenB.2018167
2006,InProceedings,A semantic unit for timed automata based modeling languages,6,Proceedings of the IEEE Real Time and Embedded Technology and Applications Symposium Rtas,10.1109/RTAS.2006.8,Chen K.,article,SCOPChenK.2006237
2023,InProceedings,Research on verification method of Gatekeeper model of Internet of Vehicles protocol for time constraints,0,2023 IEEE 6th International Conference on Automation Electronics and Electrical Engineering Auteee 2023,10.1109/AUTEEE60196.2023.10408565,Chen S.,article,SCOPChenS.2023512
2005,InProceedings,A timing analysis of AODV,32,Lecture Notes in Computer Science,10.1007/11494881_20,Chiyangwa S.,article,SCOPChiyangwaS.200557
2005,InProceedings,Modular modelling and analysis of time-dependent systems,1,Simulation in Wider Europe 19th European Conference on Modelling and Simulation Ecms 2005,,Cicirelli F.,article,SCOPCicirelliF.2005415
2006,InProceedings,Modelling and analysis of dynamic-priority real-time systems,1,Summer Computer Simulation Conference 2006 Scsc 06 Part of the 2006 Summer Simulation Multiconference Summersim 06,,Cicirelli F.,article,SCOPCicirelliF.2006403
2007,Journal,Using TPN/Designer and UPPAAL for modular modelling and analysis of time-critical systems,6,International Journal of Simulation Systems Science and Technology,,Cicirelli F.,article,SCOPCicirelliF.2007217
2010,InProceedings,Temporal verification of RT-DEVS models with implementation aspects,1,Spring Simulation Multiconference 2010 Springsim 10,10.1145/1878537.1878673,Cicirelli F.,article,SCOPCicirelliF.2010425
2012,InProceedings,Development of a schedulability analysis framework based on pTPN and UPPAAL with stopwatches,17,Proceedings IEEE International Symposium on Distributed Simulation and Real Time Applications Ds RT,10.1109/DS-RT.2012.16,Cicirelli F.,article,SCOPCicirelliF.2012105
2012,Journal,Model checking time-dependent system specifications using Time Stream Petri Nets and Uppaal,19,Applied Mathematics and Computation,10.1016/j.amc.2012.02.018,Cicirelli F.,article,SCOPCicirelliF.201295
2019,InProceedings,Formal Modelling and Verification of Real-Time Self-Adaptive Systems,2,Proceedings 2019 IEEE ACM 23rd International Symposium on Distributed Simulation and Real Time Applications Ds RT 2019,10.1109/DS-RT47707.2019.8958707,Cicirelli F.,article,SCOPCicirelliF.2019361
2025,InProceedings,Exploiting Assumptions for Effective Monitoring of Real-Time Properties Under Partial Observability,0,LNCS,10.1007/978-3-031-77382-2_5,Cimatti A.,article,SCOPCimattiA.2025475
2017,InProceedings,Modeling families of public licensing services: A case study,3,Proceedings 2017 IEEE ACM 5th International Fme Workshop on Formal Methods in Software Engineering Formalise 2017,10.1109/FormaliSE.2017.8,Cledou G.,article,SCOPCledouG.2017345
2021,Journal,Hubs for VirtuosoNext: Online verification of real-time coordinators,2,Science of Computer Programming,10.1016/j.scico.2020.102566,Cledou G.,article,SCOPCledouG.2021364
2008,Journal,Timed Behavior Trees for Failure Mode and Effects Analysis of time-critical systems,26,Journal of Systems and Software,10.1016/j.jss.2008.04.035,Colvin R.,article,SCOPColvinR.200867
2011,InProceedings,Multiprocessor schedulability analyser,12,Proceedings of the ACM Symposium on Applied Computing,10.1145/1982185.1982345,Cordovilla M.,article,SCOPCordovillaM.2011145
2019,Journal,Verification and abstraction of real-time variability-intensive systems,0,International Journal on Software Tools for Technology Transfer,10.1007/s10009-019-00537-z,Cordy M.,article,SCOPCordyM.2019477
2025,InProceedings,MUPPAAL: Efficient Elimination and Reduction of Useless Mutants in Real-Time Model-Based Systems,0,Software Testing Verification and Reliability,10.1002/stvr.1907,Cuartas J.,article,SCOPCuartasJ.2025546
2010,InProceedings,Unifying modeling and simulation based on UML timing diagram and UPPAAL,9,Iccms 2010 2010 International Conference on Computer Modeling and Simulation,10.1109/ICCMS.2010.125,Cui K.,article,SCOPCuiK.2010172
1997,InProceedings,The bounded retransmission protocol must be on time!,65,LNCS,10.1007/BFb0035403,D'argenio P.R.,article,SCOPD'argenioP.R.199726
2015,Journal,A Formal Approach for RT-DVS Algorithms Evaluation Based on Statistical Model Checking,3,Mathematical Problems in Engineering,10.1155/2015/815230,Dai S.,article,SCOPDaiS.2015337
2015,Journal,Schedulability analysis model for multiprocessor real-time systems using UPPAAL,11,Ruan Jian Xue Bao Journal of Software,10.13328/j.cnki.jos.004781,Dai S.X.,article,SCOPDaiS.X.2015151
2010,InProceedings,METAMOC: Modular execution time analysis using model checking,50,Openaccess Series in Informatics,10.4230/OASIcs.WCET.2010.113,Dalsgaard A.,article,SCOPDalsgaardA.201037
2009,Journal,Scenario-based timing verification of multiprocessor embedded applications,1,ACM Transactions on Design Automation of Electronic Systems,10.1145/1529255.1529259,Das D.,article,SCOPDasD.2009431
2022,Journal,Modeling and Verification of Asynchronous Systems Using Timed Integrated Model of Distributed Systems,3,Sensors,10.3390/s22031157,Daszczuk W.B.,article,SCOPDaszczukW.B.2022349
2000,InProceedings,Modelling and analysis of a commercial field bus protocol,29,Proceedings Euromicro Conference on Real Time Systems,10.1109/EMRTS.2000.854004,David A.,article,SCOPDavidA.200060
2002,InProceedings,Formal verification of uml statecharts with real-time extensions,78,LNCS,10.1007/3-540-45923-5_15,David A.,article,SCOPDavidA.200219
2008,InProceedings,A game-theoretic approach to real-time system testing,14,Proceedings Design Automation and Test in Europe Date,10.1109/DATE.2008.4484728,David A.,article,SCOPDavidA.2008120
2008,Journal,Cooperative Testing of Timed Systems,8,Electronic Notes in Theoretical Computer Science,10.1016/j.entcs.2008.11.007,David A.,article,SCOPDavidA.2008196
2010,InProceedings,Timed I/O automata: A complete specification theory for real-time systems,152,Hscc 10 Proceedings of the 13th ACM International Conference on Hybrid Systems Computation and Control,10.1145/1755952.1755967,David A.,article,SCOPDavidA.20103
2013,InProceedings,Remote testing of timed specifications,8,LNCS,10.1007/978-3-642-41707-8_5,David A.,article,SCOPDavidA.2013190
2015,InProceedings,Comparing model checkers for timed UML activity diagrams,10,Science of Computer Programming,10.1016/j.scico.2015.05.008,Daw Z.,article,SCOPDawZ.2015165
2009,InProceedings,Modeling and analysis of thread-pools in an industrial communication platform,6,LNCS,10.1007/978-3-642-10373-5_19,De Boer F.,article,SCOPDeBoerF.2009235
2021,InProceedings,Analyzable Publish-Subcribe Communication Through a Wait-Free FIFO Channel for MPSoC Real-Time Applications,1,Proceedings 2021 IEEE 14th International Symposium on Embedded Multicore Many Core Systems on Chip Mcsoc 2021,10.1109/MCSoC51149.2021.00064,Dehnavi S.,article,SCOPDehnaviS.2021411
2024,InProceedings,Response Time and Performance Analysis of Inter-Dependent Hard Real-Time Control Tasks Communicating over a Predictable Publish-Subscribe Channel in MPSoC Platforms,0,2024 6th International Conference on Control and Robotics Iccr 2024,10.1109/ICCR64365.2024.10927413,Dehnavi S.,article,SCOPDehnaviS.2024459
2005,InProceedings,Systematic implementation of real-time models,14,Lecture Notes in Computer Science,10.1007/11526841_11,De Wulf M.,article,SCOPDeWulfM.2005119
2008,InProceedings,Modeling and analyzing mixed reality applications using timed automata,0,Aip Conference Proceedings,10.1063/1.2952973,Didier J.Y.,article,SCOPDidierJ.Y.2008510
2002,InProceedings,Constructing test automata from graphical real-time requirements,6,LNCS,10.1007/3-540-45739-9_25,Dierks H.,article,SCOPDierksH.2002228
2007,InProceedings,Automatic abstraction refinement for timed automata,48,LNCS,10.1007/978-3-540-75454-1_10,Dierks H.,article,SCOPDierksH.200739
2017,Book,From transition systems to variability models and from lifted model checking back to UPPAAL,15,LNCS,10.1007/978-3-319-63121-9_13,Dimovski A.S.,article,SCOPDimovskiA.S.2017113
2017,InProceedings,Verification of on-demand medical device networks,1,Current Directions in Biomedical Engineering,10.1515/cdbme-2017-0093,Dingler M.,article,SCOPDinglerM.2017429
2006,InProceedings,HighSpec: A tool for building and checking OZTA models,3,Proceedings International Conference on Software Engineering,,Dong J.,article,SCOPDongJ.2006339
2005,InProceedings,The semantics and tool support of OZTA,1,LNCS,10.1007/11576280_6,Dong J.S.,article,SCOPDongJ.S.2005430
2008,Journal,Timed automata patterns,63,IEEE Transactions on Software Engineering,10.1109/TSE.2008.52,Dong J.S.,article,SCOPDongJ.S.200829
2005,InProceedings,An Approach to handle real time and probabilistic behaviors in e-commerce:Validating the SET protocol,4,Proceedings of the ACM Symposium on Applied Computing,,Díaz G.,article,SCOPDíazG.2005275
2010,InProceedings,Fully symbolic timed model checking using constraint matrix diagrams,15,Proceedings Real Time Systems Symposium,10.1109/RTSS.2010.36,Ehlers R.,article,SCOPEhlersR.2010117
2011,InProceedings,ArchMDE approach for the formal verification of real time systems,1,Proceedings 11th IEEE International Conference on Computer and Information Technology CIT 2011,10.1109/CIT.2011.39,Elleuch N.,article,SCOPElleuchN.2011421
2002,InProceedings,TPAP: An algebra of preemptive processes for verifying real-time systems with shared resources,6,Electronic Notes in Theoretical Computer Science,10.1016/S1571-0661(04)80470-5,Ermont J.,article,SCOPErmontJ.2002224
2013,InProceedings,Modeling a spacewire architecture using timed automata to compute worst-case end-to-end delays,5,IEEE International Conference on Emerging Technologies and Factory Automation ETFA,10.1109/ETFA.2013.6648072,Ermont J.,article,SCOPErmontJ.2013270
2013,InProceedings,Towards performance analysis of SDFGs mapped to shared-bus architectures using model-checking,12,Proceedings Design Automation and Test in Europe Date,10.7873/date.2013.243,Fakih M.,article,SCOPFakihM.2013143
2015,Journal,State-based real-time analysis of SDF applications on MPSoCs with shared communication resources,6,Journal of Systems Architecture,10.1016/j.sysarc.2015.04.005,Fakih M.,article,SCOPFakihM.2015233
2018,InProceedings,An event calculus formalization of timed automata,1,Ceur Workshop Proceedings,,Falcionelli N.,article,SCOPFalcionelliN.2018439
